student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json
867,Jessica Wilkinson ,22,fmale,ninety,(707)785-1092,Clarkborough,sdixon@@gmail.com,2025/11/08,data-sciens,,pending,four point five,average,59,2012-09-29T05:08:40,"North Bobby 7-kv, dom 41, Tashkent","{""hobbies"": [""agent"", ""provide""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}"
868,,20,fmale,,,Meganstad,edwardsalejandro@@phillips.org,2022-10-23,data_sciense,103,inactive,15.5,excellent,"227,00",2001/01/26,"24542 Kirby Parks, Wilsontown",INVALID_JSON_DATA
869,Kelly Santos,19,Male,73,,West Raymondville,christine60@@yahoo.com,2009-12-10,d.s.,110%,inactive,,  excellent  ,USD 127,10/02/1986 11:14 AM,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['practice', 'week'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['to', 'dog']}, 'family': {'siblings': 0, 'income': {'father': 200, 'mother': 419}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}"
870,,19,fmale,87,(955)814-6166x704,South Christopherview,   jacksonphilip@jones.info  ,2010.09.19,python,,active,four point five,,154,13/05/1988 07:21 PM,"Lake Kimberlyside 7-kv, dom 18, Tashkent","{hobbies:['certainly', 'fear']}"
871,Sarah Juarez ,19,Female,,,Anneshire,robersonrhonda@petersen.com,1681799540,python,,inactive,four point five,  excellent  ,USD 66,29/05/2005 02:10 PM,"8578 Carr Plains, West Erik",INVALID_JSON_DATA
872,Stephanie Anderson ,21,femlae,ninety,8112516010,Reedland,eat,2006/03/22,python,,pending,"3,7",good,USD 184,1699758171,UZ 100769 Tashkent East Jonathan,INVALID_JSON_DATA
873,,twenty,,,654.403.4572,New Kathleentown,itself,2010/06/30,data-sciens,,inactive,0,excellent,"270,00",2022-06-13,"Apartment 38, Santosside district, Tashkent, UZ, 100536","{'hobbies': ['sound', 'sell'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 2}, 'soft': ['team', 'however']}, 'family': {'siblings': 0, 'income': {'father': 637, 'mother': 1423}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}"
874,Justin Smith,,,ninety,,East Anita,kevin23@hotmail.com,1680581909,DATA SCIENCE,110%,active,,  excellent  ,140 USD,2013-12-02T23:13:25,UZ 100318 Tashkent Mcculloughview,"{'hobbies': ['movie', 'guy'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['friend', 'gas']}, 'family': {'siblings': 1, 'income': {'father': 613, 'mother': 385}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}"
875,Karen Hall,18 years,femlae,,3217188171,Lake David,davidadams@@yahoo.com,1982-10-31,PYTHNO,119,active,-2,average,USD 226,1625584146,"74391 Alexandra Knoll, South Taylorland","{'hobbies': ['economy', 'financial'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 4}, 'soft': ['fast', 'major']}, 'family': {'siblings': 1, 'income': {'father': 602, 'mother': 585}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
876,,20,male,ninety,702-871-1474,Jessicamouth,hopkinsjulie@gmail.com,2015/05/24,ds,,pending,15.5,  excellent  ,"139,00",2002.01.25,"East Brucemouth 3-kv, dom 17, Tashkent","{hobbies:['offer', 'young']}"
877,Haley Fowler ,twenty,FEMALE,ninety,826-225-9854x986,Charleschester,alexkent@travis.com,1613738183,Pyhton,110%,active,2.52,,195,1973-05-24,"Rodriguezshire 21-kv, dom 15, Tashkent","{""hobbies"": [""focus"", ""economic""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""including"", ""girl""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1335, ""mother"": 616}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}"
878,Andrea Young,,FEMALE,62,3633650213,East Alexander,someonegmail.com,1672226045,data-sciens,110%,active,-2,good,219,1991-04-27,"05295 Kendra Plain, South Christinaview","{hobbies:['believe', 'Mr']}"
879,Yesenia Nguyen ,19,FEMALE,77,+1-419-364-8953,Tylermouth,   williamscarolyn@gmail.com  ,2011/08/22,python,110%,active,four point five,average,57 USD,2005-04-02T13:45:11,"West Keith 1-kv, dom 11, Tashkent","{""hobbies"": [""reach"", ""direction""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 2}, ""soft"": [""among"", ""fear""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 547, ""mother"": 1382}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}"
880,,19,fmale,74,(947)812-9259x444,Henryburgh,   chernandez@yahoo.com  ,1984-03-30T07:37:28,DATA SCIENCE,110%,active,0,,$268,1995.09.22,"BROKEN,ADDRESS,DATA,,,","{hobbies:['cup', 'these']}"
881,Jasmine Wilcox,21,,,+1-886-119-5751,Claytonchester,   kelsey14@yahoo.com  ,1970.02.05,Data Science,94,active,"3,7",,USD 250,2012-05-28T22:15:05,UZ 100315 Tashkent Leahchester,"{'hobbies': ['wonder', 'camera'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['will', 'success']}, 'family': {'siblings': 2, 'income': {'father': 1159, 'mother': 697}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}"
882,Eric Gonzales,21,MALE,84,082-172-8165x558,South Donaldtown,someonegmail.com,30/10/2005 07:28 AM,Pyhton,86,inactive,four point five,good,152,1982.10.08,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549","{hobbies:['interesting', 'fish']}"
883,Curtis Cox ,twenty,femlae,92,436.463.5172,Johnbury,   shawna25@hotmail.com  ,1993.10.25,python,,active,"3,7",excellent,$91,1999.03.24,UZ 100062 Tashkent Robertsonview,"{'hobbies': ['establish', 'assume'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 1}, 'soft': ['family', 'religious']}, 'family': {'siblings': 4, 'income': {'father': 251, 'mother': 353}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}"
884,,22,,72,,Hernandezville,kristincarter@willis.com,1994-07-23T11:13:29,python,114,inactive,15.5,excellent,249.0,2012-06-07,UZ 100602 Tashkent Port Alexanderborough,"{'hobbies': ['moment', 'return'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 2}, 'soft': ['base', 'with']}, 'family': {'siblings': 4, 'income': {'father': 1165, 'mother': 653}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}"
885,Mark Mccall ,19,,ninety,,Millerhaven,   qvincent@gmail.com  ,27/03/2008 08:42 AM,data-sciens,,active,0,  excellent  ,83.0,07/01/2006 09:24 AM,"8483 Kenneth Harbor, West Miguelton","{""hobbies"": [""something"", ""not""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 4}, ""soft"": [""bring"", ""customer""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1484, ""mother"": 846}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}"
886,Thomas Nelson,twenty,male,ninety,001-227-354-9658x982,East Michael,,1972/09/27,data_sciense,,pending,"3,7",good,USD 88,1970-08-27,"Apartment 25, East Justin district, Tashkent, UZ, 100910","{'hobbies': ['message', 'head'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['forward', 'capital']}, 'family': {'siblings': 3, 'income': {'father': 1428, 'mother': 1036}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
887,Danielle Baker ,21,,97,346.021.3140,Port Joshuabury,campbellcharles@@hogan-gilmore.com,18/03/2011 08:14 PM,Pyhton,,pending,four point five,,$247,1978/02/14,"4332 Tanner Village Suite 017, East Michaelside",INVALID_JSON_DATA
888,John Barrera ,twenty,Female,74,679.487.2404x723,Teresaville,culture,2017-10-24T17:10:37,PYTHNO,110%,inactive,-2,good,"106,00",2002-01-23T13:10:09,"699 David Valleys Apt. 047, Salasberg","{hobbies:['effort', 'write']}"
889,Christina Harris ,18 years,FEMALE,63,,North Thomasmouth,?ali@@gmail..com,1974.05.27,data-sciens,110%,inactive,four point five,good,202 USD,1970.10.10,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993","{hobbies:['relationship', 'reveal']}"
890,,22,,82,,Lake Carrie,?ali@@gmail..com,18/12/1977 01:56 AM,python,110%,active,15.5,good,82,24/06/1970 12:21 PM,UZ 100591 Tashkent Lopezland,"{'hobbies': ['team', 'force'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 3}, 'soft': ['particular', 'avoid']}, 'family': {'siblings': 1, 'income': {'father': 951, 'mother': 1067}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}"
891,Robin Potts,18 years,fmale,63,000-444-0093,North Mistymouth,cover,27/06/2019 03:35 PM,d.s.,110%,active,four point five,  excellent  ,228 USD,1643192083,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","{'hobbies': ['skill', 'less'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 5}, 'soft': ['friend', 'court']}, 'family': {'siblings': 5, 'income': {'father': 1344, 'mother': 730}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}"
892,David Sanders ,18,fmale,65,001-096-554-6473x51655,Shawnbury,,1651540492,Data Science,103,active,4.39,,76 USD,1983-09-28T16:25:06,"Robinsonland 17-kv, dom 50, Tashkent",INVALID_JSON_DATA
893,William Kennedy ,twenty,FEMALE,72,(599)013-6858x7169,Hollymouth,qmurphy@@case-pham.com,2007.01.08,data-sciens,110%,active,"3,7",excellent,USD 77,2008-03-04,"Apartment 28, Erinport district, Tashkent, UZ, 100647","{hobbies:['large', 'amount']}"
894,Mrs. Kristy Payne , 20 ,,61,738.963.8793x04256,New Caseyside,adamskyle@hotmail.com,04/07/2011 03:53 PM,ds,110%,active,four point five,average,87.0,2011/11/21,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","{'hobbies': ['wife', 'his'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['out', 'player']}, 'family': {'siblings': 3, 'income': {'father': 658, 'mother': 918}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}"
895,Brandon Miles ,18 years,Female,88,,North Laurastad,amanda90@@gmail.com,2023-11-19,data-sciens,83,active,0,,264 USD,1999-06-21T18:00:39,"78495 Brittany Trail, East Kendraview","{hobbies:['simply', 'course']}"
896,Melissa Cortez,21,female,68,521.794.9150,Port Melissaburgh,joe35@lopez-anderson.com,1988.03.31,python,103,inactive,,average,"206,00",1990/06/17,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""film"", ""again""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""back"", ""pick""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1202, ""mother"": 568}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}"
897,,twenty,female,ninety,641.158.8646x290,East Davidhaven,?ali@@gmail..com,1986-09-12,PYTHNO,110%,pending,-2,,"107,00",1635045469,UZ 100152 Tashkent East Angie,"{'hobbies': ['someone', 'generation'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['game', 'lead']}, 'family': {'siblings': 3, 'income': {'father': 693, 'mother': 1475}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
898,Alejandro Pierce ,twenty,male,63,660-798-4278x15575,North Jennifer,kathleen51@@fowler.info,1975/12/06,Pyhton,,active,15.5,excellent,247 USD,1994/09/23,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",INVALID_JSON_DATA
899,,,Female,,205-662-8875x088,Williamsmouth,someonegmail.com,1612802586,DATA SCIENCE,110%,pending,,good,$225,1637958811,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998","{hobbies:['kitchen', 'these']}"
900,Michael Guerra ,18,Female,ninety,933.792.0750,New Ryanfort,?ali@@gmail..com,1990-09-27T11:36:38,PYTHNO,118,inactive,"3,7",average,167,2003-05-09T19:54:57,"Murphyberg 11-kv, dom 30, Tashkent",INVALID_JSON_DATA
901,Megan Nelson,twenty,female,60,001-743-417-8425x01975,Port Jacquelineshire,someonegmail.com,2017-03-31T20:25:34,d.s.,110%,inactive,"3,7",good,$174,2000.09.03,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","{'hobbies': ['customer', 'security'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 3}, 'soft': ['stage', 'go']}, 'family': {'siblings': 5, 'income': {'father': 601, 'mother': 409}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}"
902,Paul Cummings , 20 ,,ninety,158.574.1474x844,New Michael,too,2023-05-11T00:09:06,data_sciense,,inactive,,average,"204,00",01/03/2017 01:59 AM,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","{""hobbies"": [""scene"", ""friend""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""land"", ""moment""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1014, ""mother"": 616}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}"
903,Jennifer Lucas ,22,Male,ninety,+1-089-987-7508x70500,East Ronaldview,mean,2014.01.18,Pyhton,114,active,2.57,,200 USD,2021/05/19,"BROKEN,ADDRESS,DATA,,,","{hobbies:['including', 'address']}"
904,Kevin Aguirre,21,female,ninety,959-668-8387x04602,Port Donald,   zking@ramirez-rodriguez.biz  ,1970-05-18T13:55:42,DATA SCIENCE,110%,pending,"3,7",,"258,00",1993-10-03T14:58:46,UZ 100855 Tashkent Valentineview,"{'hobbies': ['thus', 'leader'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['save', 'debate']}, 'family': {'siblings': 1, 'income': {'father': 840, 'mother': 649}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}"
905,Michael Garcia,20,Male,61,,Sallyland,april16@@hernandez.com,2020/07/22,python,,inactive,15.5,good,USD 188,2001-10-03,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""keep"", ""speak""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""per"", ""short""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 361, ""mother"": 1225}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}"
906,Vicki Cardenas, 20 ,femlae,,,Daisyton,jason39@yahoo.com,2012-01-05,PYTHNO,,inactive,15.5,average,"98,00",1617680332,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""task"", ""hand""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 3}, ""soft"": [""tell"", ""PM""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1442, ""mother"": 906}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}"
907,,20,fmale,77,,North Peter,barbaradaniels@@vasquez-jackson.info,1984.08.14,d.s.,,inactive,15.5,good,293 USD,2018.05.19,UZ 100507 Tashkent Craneville,"{hobbies:['deep', 'together']}"
908,,18 years,,ninety,966.917.0594,New Denise,mouth,2005-03-11,PYTHNO,93,active,"3,7",  excellent  ,USD 296,1983-08-28,"Apartment 39, New Shirleyside district, Tashkent, UZ, 100073","{hobbies:['memory', 'human']}"
909,, 20 ,male,ninety,001-532-921-2430,East Terriberg,someonegmail.com,1998/04/06,PYTHNO,110%,inactive,0,excellent,195,14/02/1981 03:44 AM,"East Brianshire 9-kv, dom 29, Tashkent","{'hobbies': ['development', 'reach'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['truth', 'mention']}, 'family': {'siblings': 1, 'income': {'father': 735, 'mother': 721}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}"
910,Christopher Reed ,18,femlae,,(866)064-0331,East Michael,someonegmail.com,1991-11-11,ds,110%,inactive,-2,  excellent  ,284.0,04/06/2010 11:07 PM,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","{""hobbies"": [""sign"", ""traditional""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""cold"", ""concern""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1251, ""mother"": 692}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}"
911,Rebecca Wise,21,male,ninety,(140)612-2237x6138,Fosterchester,austinevans@levy.com,1987-08-03,d.s.,110%,pending,,average,279 USD,31/10/2013 05:19 AM,UZ 100309 Tashkent Andrewsshire,"{'hobbies': ['talk', 'network'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 3}, 'soft': ['sea', 'according']}, 'family': {'siblings': 4, 'income': {'father': 1125, 'mother': 1023}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}"
912,, 20 ,,ninety,,Cabreraberg,   michael93@schmidt.com  ,1987-09-24,Pyhton,83,active,,  excellent  ,$255,1985-08-08,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['right', 'tell'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['hold', 'media']}, 'family': {'siblings': 2, 'income': {'father': 1219, 'mother': 1321}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}"
913,Kylie Herrera ,20,MALE,ninety,734.856.0835,Laraside,former,1987-01-26T22:47:46,python,89,pending,0,,294 USD,1608444066,UZ 100833 Tashkent Gregoryfurt,"{hobbies:['white', 'group']}"
914,,20,,ninety,+1-438-110-5062x10179,New Rebeccahaven,robert33@@medina-garcia.com,23/07/1975 11:00 PM,data science,,inactive,15.5,average,"236,00",1975/05/24,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","{'hobbies': ['management', 'just'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 4}, 'soft': ['mother', 'together']}, 'family': {'siblings': 1, 'income': {'father': 486, 'mother': 1299}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}"
915,, 20 ,,91,651-195-8738x1760,Lake Robert,anaalvarez@gmail.com,03/12/2015 12:43 PM,Data Science,,inactive,-2,good,250 USD,02/01/2015 11:48 PM,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['woman', 'itself'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['successful', 'would']}, 'family': {'siblings': 2, 'income': {'father': 1332, 'mother': 1235}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}"
916,Jay Wright,20,Female,70,(115)181-7946,Andreston,?ali@@gmail..com,2011/12/01,d.s.,118,pending,0,good,$144,1669852002,"New Michaelchester 25-kv, dom 39, Tashkent","{hobbies:['care', 'leader']}"
917,Heather Johnson,18,MALE,71,590.942.5745x27097,Jonathanhaven,   carlsondakota@gmail.com  ,1661145738,python,65,active,3.82,average,84,1971.11.09,"Apartment 33, Conleyside district, Tashkent, UZ, 100363","{hobbies:['event', 'deep']}"
918,,,,60,,Lake Amandaside,,1982-10-15T14:54:01,data-sciens,,inactive,-2,excellent,$60,2023-07-14,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['author', 'address'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 5}, 'soft': ['information', 'rich']}, 'family': {'siblings': 2, 'income': {'father': 1212, 'mother': 216}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}"
919,Christopher Henry ,twenty,male,78,,Lake Darlenemouth,donnahoward@@murray.com,1975-07-14,PYTHNO,110%,active,0,excellent,USD 206,1625141038,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['hear', 'adult'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 3}, 'soft': ['action', 'whole']}, 'family': {'siblings': 4, 'income': {'father': 433, 'mother': 1049}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}"
920,,21,FEMALE,,163.701.1464x33479,Jenkinsborough,obray@aguirre.org,17/03/2020 05:54 AM,data_sciense,110%,active,1.13,  excellent  ,"246,00",1987.03.28,"Richardsonchester 27-kv, dom 41, Tashkent",INVALID_JSON_DATA
921,Angela Moore ,,Female,87,,South Crystalmouth,   samanthabray@martinez-jones.com  ,1984-10-15,python,107,inactive,,excellent,262 USD,1992-12-07,"Thompsonshire 8-kv, dom 40, Tashkent","{hobbies:['from', 'job']}"
922,Timothy Tran,18 years,MALE,65,+1-259-010-1007,Wilsonton,,1626618169,PYTHNO,,inactive,2.11,,$285,1994-09-30,"South Bryan 12-kv, dom 27, Tashkent","{hobbies:['rather', 'up']}"
923,Brittany Walton,20,femlae,ninety,,Victoriabury,   austinlewis@jackson.net  ,2020-09-21,Data Science,113,inactive,,excellent,50,2002.02.26,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA
