student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
828,Christian Butler,22.0,Male,71.0,,Lake Christophermouth,,2000-09-20 05:52:00,Data Science,110.0,active,-2.0,excellent,299.0,1975-06-15 00:00:00,UZ 100216 Tashkent Johnchester,"{'hobbies': ['next', 'improve'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['organization', 'catch']}, 'family': {'siblings': 5, 'income': {'father': 356, 'mother': 313}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['next', 'improve']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",1.0,2.0,1.0,"['organization', 'catch']",5.0,356.0,313.0,Tashkent,,100216
829,,18.0,Unknown,90.0,,New Diane,,,Other,,active,3.7,good,242.0,2016-04-25 15:12:40,"Lake Danielview 16-kv, dom 13, Tashkent","{""hobbies"": [""night"", ""officer""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 3}, ""soft"": [""relate"", ""soldier""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1467, ""mother"": 1312}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}","['night', 'officer']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",4.0,5.0,3.0,"['relate', 'soldier']",0.0,1467.0,1312.0,Tashkent,,
830,Kevin Hayes,20.0,Male,,,South Amanda,tfisher@hotmail.com,2008-10-10 00:00:00,Data Science,,active,0.0,good,156.0,2004-10-26 05:03:41,UZ 100066 Tashkent South Kaylastad,"{'hobbies': ['successful', 'show'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['hit', 'together']}, 'family': {'siblings': 2, 'income': {'father': 1335, 'mother': 309}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['successful', 'show']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1.0,2.0,2.0,"['hit', 'together']",2.0,1335.0,309.0,Tashkent,,100066
831,,20.0,Male,90.0,+998137847216,West Christopherside,pday@hernandez.com,1992-09-16 00:00:00,Python,110.0,pending,,,92.0,1999-01-29 16:08:09,"88881 Craig Run Suite 270, Tonyfurt","{'hobbies': ['experience', 'party'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['size', 'laugh']}, 'family': {'siblings': 2, 'income': {'father': 517, 'mother': 535}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['experience', 'party']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",1.0,1.0,2.0,"['size', 'laugh']",2.0,517.0,535.0,Other,,
832,Carrie Gonzales,,Female,,,Brandonshire,,1979-03-15 00:00:00,Other,117.0,pending,3.7,,242.0,1984-11-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""race"", ""big""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 4}, ""soft"": [""goal"", ""skill""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 943, ""mother"": 974}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['race', 'big']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",4.0,5.0,4.0,"['goal', 'skill']",1.0,943.0,974.0,,,
833,Lauren Briggs,20.0,Unknown,92.0,,Lake Jessica,,,Data Science,,pending,,excellent,88.0,1992-07-28 04:15:23,"408 Dawn Drives, Lake Richard","{'hobbies': ['strategy', 'effect'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 1}, 'soft': ['reduce', 'election']}, 'family': {'siblings': 1, 'income': {'father': 647, 'mother': 1099}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['strategy', 'effect']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2.0,5.0,1.0,"['reduce', 'election']",1.0,647.0,1099.0,Other,,
834,Megan Roberts,21.0,Male,65.0,+998955583937,Bentonberg,,1989-09-04 00:00:00,Data Science,110.0,inactive,4.5,average,200.0,1983-09-11 00:00:00,"Apartment 11, North John district, Tashkent, UZ, 100241","{'hobbies': ['indicate', 'available'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 3}, 'soft': ['choose', 'evidence']}, 'family': {'siblings': 4, 'income': {'father': 1417, 'mother': 483}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['indicate', 'available']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",3.0,2.0,3.0,"['choose', 'evidence']",4.0,1417.0,483.0,Tashkent,North John,100241
835,Tiffany Beard,20.0,Female,99.0,,Susanchester,,,Data Science,110.0,active,4.5,average,111.0,2003-07-05 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
836,April Bryant,20.0,Male,90.0,+998376267959,Joelhaven,,,Data Science,110.0,pending,1.49,,137.0,1974-03-13 20:49:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
837,Terry James,18.0,Unknown,74.0,,Josephburgh,,1979-05-06 07:09:48,Data Science,112.0,inactive,3.7,excellent,105.0,1970-12-11 13:04:36,"Jonesport 21-kv, dom 14, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
838,,,Female,,,West Matthew,,1971-08-23 10:16:03,Other,106.0,inactive,15.5,,240.0,2025-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""prepare"", ""together""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 1}, ""soft"": [""prove"", ""PM""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1153, ""mother"": 761}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}","['prepare', 'together']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",5.0,2.0,1.0,"['prove', 'PM']",2.0,1153.0,761.0,,,
839,Willie Smith,18.0,Male,90.0,,Daleland,nbaker@yahoo.com,1986-03-20 20:31:04,Other,,active,4.5,good,213.0,1995-05-10 10:19:00,"03191 Brooke Expressway, Katiemouth","{hobbies:['establish', 'mouth']}",,,,,,,,,,Other,,
840,Ronald Wade,20.0,Male,82.0,,New Kristine,,2011-03-06 00:00:00,Data Science,,active,4.5,average,104.0,2012-07-06 00:00:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793","{hobbies:['country', 'they']}",,,,,,,,,,Tashkent,Garciaborough,100793
841,,20.0,Female,64.0,+998281140078,Frenchside,,,Data Science,100.0,active,15.5,,109.0,2022-02-08 03:03:48,UZ 100459 Tashkent Andrewland,"{'hobbies': ['ask', 'model'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['amount', 'try']}, 'family': {'siblings': 0, 'income': {'father': 587, 'mother': 1190}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['ask', 'model']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4.0,4.0,1.0,"['amount', 'try']",0.0,587.0,1190.0,Tashkent,,100459
842,Jessica Schroeder,22.0,Female,76.0,,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Other,110.0,active,15.5,good,181.0,1981-02-13 03:39:00,UZ 100194 Tashkent North Hannahberg,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100194
843,Michael Bell,18.0,Unknown,80.0,+998319150757,Port Toddbury,,1995-07-15 00:00:00,Data Science,110.0,inactive,4.5,average,168.0,,"07099 Perez Forges, Joseborough","{hobbies:['experience', 'dream']}",,,,,,,,,,Other,,
844,Amanda Diaz,18.0,Female,73.0,+998661846329,North Theresa,,2004-06-20 00:00:00,Other,110.0,pending,4.5,,92.0,2013-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['on', 'stock'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['seven', 'fire']}, 'family': {'siblings': 3, 'income': {'father': 610, 'mother': 461}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['on', 'stock']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3.0,3.0,2.0,"['seven', 'fire']",3.0,610.0,461.0,,,
845,Michael Johnson,19.0,Unknown,82.0,,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,Python,114.0,pending,0.0,average,111.0,1979-05-09 00:00:00,UZ 100473 Tashkent Scottmouth,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100473
846,,19.0,Unknown,71.0,+998475677865,Johnview,,2018-12-09 21:28:50,Data Science,,pending,4.5,,76.0,2008-03-14 00:00:00,UZ 100817 Tashkent North Kelly,"{'hobbies': ['help', 'exist'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 4}, 'soft': ['player', 'store']}, 'family': {'siblings': 3, 'income': {'father': 973, 'mother': 366}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['help', 'exist']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2.0,4.0,4.0,"['player', 'store']",3.0,973.0,366.0,Tashkent,,100817
847,Derrick Cain,20.0,Male,,,East Angela,,1990-05-16 03:17:19,Data Science,,pending,0.0,excellent,290.0,1973-03-15 11:00:23,"East Brittanychester 22-kv, dom 28, Tashkent","{'hobbies': ['million', 'democratic'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 2}, 'soft': ['focus', 'such']}, 'family': {'siblings': 3, 'income': {'father': 529, 'mother': 1141}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['million', 'democratic']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",3.0,3.0,2.0,"['focus', 'such']",3.0,529.0,1141.0,Tashkent,,
848,,20.0,Male,,+998883811205,Brooksport,,1982-06-08 00:00:00,Data Science,110.0,inactive,3.7,excellent,243.0,2002-05-16 22:20:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['consumer', 'expect'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 3}, 'soft': ['suggest', 'artist']}, 'family': {'siblings': 3, 'income': {'father': 522, 'mother': 1255}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['consumer', 'expect']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",1.0,5.0,3.0,"['suggest', 'artist']",3.0,522.0,1255.0,,,
849,Steven Powell,20.0,Unknown,71.0,+998423057171,West Brittanybury,,2025-03-14 00:00:00,Data Science,,inactive,2.89,,188.0,2003-03-09 00:00:00,UZ 100398 Tashkent Jeremyland,"{'hobbies': ['reality', 'similar'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['able', 'blue']}, 'family': {'siblings': 1, 'income': {'father': 1298, 'mother': 1314}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['reality', 'similar']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",4.0,4.0,3.0,"['able', 'blue']",1.0,1298.0,1314.0,Tashkent,,100398
850,,20.0,Female,87.0,,Paulfort,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,110.0,pending,1.81,average,50.0,,"40380 Rodriguez Harbor, New Samantha","{'hobbies': ['process', 'rather'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 3}, 'soft': ['explain', 'might']}, 'family': {'siblings': 4, 'income': {'father': 1108, 'mother': 1251}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","['process', 'rather']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",3.0,4.0,3.0,"['explain', 'might']",4.0,1108.0,1251.0,Other,,
851,,,Female,,,Aguilarfort,dclark@hotmail.com,1976-05-27 00:00:00,Other,113.0,pending,3.7,excellent,110.0,1974-06-21 00:00:00,"Juanburgh 25-kv, dom 35, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
852,Catherine Powell,18.0,Unknown,90.0,+998060039665,Powellmouth,garywilson@gmail.com,2016-01-31 14:22:00,Data Science,91.0,inactive,15.5,average,158.0,,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176","{hobbies:['under', 'throughout']}",,,,,,,,,,Tashkent,South Andrewport,100176
853,Justin Garcia,20.0,Female,,+998540560464,New Ryan,,1993-02-05 00:09:40,Data Science,110.0,pending,4.5,excellent,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31, Tashkent","{""hobbies"": [""man"", ""mission""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 3}, ""soft"": [""coach"", ""moment""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 766, ""mother"": 1329}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}","['man', 'mission']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",3.0,2.0,3.0,"['coach', 'moment']",2.0,766.0,1329.0,Tashkent,,
854,,,Male,66.0,+998501622490,South Kristintown,thomasamanda@hotmail.com,1971-03-10 08:36:23,Data Science,110.0,pending,4.5,,188.0,2023-05-29 00:00:00,UZ 100538 Tashkent Lake Patricia,"{""hobbies"": [""during"", ""difference""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""ok"", ""environmental""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 770, ""mother"": 294}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}","['during', 'difference']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",2.0,5.0,1.0,"['ok', 'environmental']",4.0,770.0,294.0,Tashkent,,100538
855,Judith Williams,20.0,Female,90.0,+998138458795,Port Ericville,,,Data Science,,pending,3.7,excellent,227.0,1981-11-13 00:00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","{'hobbies': ['region', 'must'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 3}, 'soft': ['leg', 'think']}, 'family': {'siblings': 2, 'income': {'father': 1437, 'mother': 1390}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['region', 'must']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1.0,5.0,3.0,"['leg', 'think']",2.0,1437.0,1390.0,Tashkent,Wheelerville,100676
856,Andrea Luna,20.0,Male,90.0,+998428563437,Brentside,,2003-06-15 00:00:00,Other,,inactive,,excellent,164.0,1972-04-12 06:59:13,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['station', 'son'], 'skills': {'tech': {'python': 1, 'excel': 5, 'sql': 1}, 'soft': ['I', 'bed']}, 'family': {'siblings': 3, 'income': {'father': 1431, 'mother': 1217}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}","['station', 'son']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",1.0,5.0,1.0,"['I', 'bed']",3.0,1431.0,1217.0,,,
857,Julia Higgins,18.0,Unknown,54.0,+998764342162,East Jennamouth,,1992-02-15 18:54:25,Data Science,108.0,active,3.7,good,210.0,1997-01-21 00:00:00,UZ 100673 Tashkent Brendahaven,"{""hobbies"": [""create"", ""kitchen""], ""skills"": {""tech"": {""python"": 2, ""excel"": 2, ""sql"": 4}, ""soft"": [""week"", ""kitchen""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 469, ""mother"": 1117}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}","['create', 'kitchen']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",2.0,2.0,4.0,"['week', 'kitchen']",3.0,469.0,1117.0,Tashkent,,100673
858,Hailey Porter,18.0,Male,90.0,+998435269877,Jacobfort,,2020-03-28 06:06:51,Other,69.0,inactive,15.5,average,134.0,1998-01-14 00:00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Heatherport,100632
859,Kevin King,20.0,Female,88.0,+998255318835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90.0,pending,-2.0,good,139.0,2006-03-20 00:00:00,"Barnettshire 20-kv, dom 48, Tashkent","{'hobbies': ['build', 'task'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 5}, 'soft': ['expert', 'race']}, 'family': {'siblings': 4, 'income': {'father': 1404, 'mother': 1152}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","['build', 'task']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",1.0,2.0,5.0,"['expert', 'race']",4.0,1404.0,1152.0,Tashkent,,
860,,21.0,Female,50.0,,Port Rhonda,,2015-02-07 00:00:00,Data Science,110.0,active,,average,180.0,1993-04-22 07:05:04,"76896 Walker Crossroad Suite 276, Port Frederickbury",INVALID_JSON_DATA,,,,,,,,,,Other,,
861,,19.0,Unknown,,+998159087367,New Briannaside,,2023-06-05 19:35:00,Data Science,76.0,inactive,0.0,good,87.0,1975-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['letter', 'race']}",,,,,,,,,,,,
862,,18.0,Male,76.0,,Kellyport,melissa44@nelson.com,2024-10-29 00:00:00,Data Science,,active,,,106.0,,"Keithville 16-kv, dom 47, Tashkent","{'hobbies': ['season', 'much'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['spend', 'all']}, 'family': {'siblings': 3, 'income': {'father': 1281, 'mother': 1226}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['season', 'much']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",1.0,4.0,2.0,"['spend', 'all']",3.0,1281.0,1226.0,Tashkent,,
863,,21.0,Male,84.0,,Port Thomas,,1998-05-31 03:39:00,Data Science,,inactive,0.0,,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","{'hobbies': ['rate', 'start'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 3}, 'soft': ['edge', 'role']}, 'family': {'siblings': 5, 'income': {'father': 700, 'mother': 768}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}","['rate', 'start']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]",1.0,2.0,3.0,"['edge', 'role']",5.0,700.0,768.0,Tashkent,,
864,,20.0,Female,90.0,,East Kendraborough,edward98@yahoo.com,1989-10-02 06:49:00,Other,100.0,active,3.7,good,143.0,1971-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['believe', 'religious'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 3}, 'soft': ['treat', 'civil']}, 'family': {'siblings': 3, 'income': {'father': 828, 'mother': 775}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['believe', 'religious']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",5.0,3.0,3.0,"['treat', 'civil']",3.0,828.0,775.0,,,
865,Kayla Arroyo,20.0,Female,,+998413293989,Hicksfurt,,1995-09-23 00:00:00,Other,110.0,inactive,3.64,excellent,157.0,2007-12-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""million"", ""difference""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 2}, ""soft"": [""front"", ""fight""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1080, ""mother"": 1422}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['million', 'difference']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",1.0,1.0,2.0,"['front', 'fight']",5.0,1080.0,1422.0,,,
866,,21.0,Unknown,,,South Brandon,,1995-06-05 00:00:00,Data Science,74.0,inactive,,,186.0,1981-10-11 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fall', 'garden'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 3}, 'soft': ['main', 'money']}, 'family': {'siblings': 0, 'income': {'father': 1401, 'mother': 869}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['fall', 'garden']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",5.0,2.0,3.0,"['main', 'money']",0.0,1401.0,869.0,,,
867,Jessica Wilkinson,22.0,Female,90.0,+998077851092,Clarkborough,,2025-11-08 00:00:00,Data Science,,pending,4.5,average,59.0,2012-09-29 05:08:40,"North Bobby 7-kv, dom 41, Tashkent","{""hobbies"": [""agent"", ""provide""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 1}, ""soft"": [""phone"", ""write""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 879, ""mother"": 705}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}","['agent', 'provide']","[{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",4.0,3.0,1.0,"['phone', 'write']",2.0,879.0,705.0,Tashkent,,
868,,20.0,Female,,,Meganstad,,2022-10-23 00:00:00,Data Science,103.0,inactive,15.5,excellent,227.0,2001-01-26 00:00:00,"24542 Kirby Parks, Wilsontown",INVALID_JSON_DATA,,,,,,,,,,Other,,
869,Kelly Santos,19.0,Male,73.0,,West Raymondville,,2009-12-10 00:00:00,Other,110.0,inactive,,excellent,127.0,1986-10-02 11:14:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['practice', 'week'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['to', 'dog']}, 'family': {'siblings': 0, 'income': {'father': 200, 'mother': 419}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['practice', 'week']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",1.0,2.0,2.0,"['to', 'dog']",0.0,200.0,419.0,,,
